1932.08, 1824.50, 1967.61, 1994.24, 1938.02, 1830.66, 1887.61, 1773.29, 1756.18, 1771.74
512, 512, 8, 430
1318.99, 1222.89, 1325.54, 1285.65, 1246.94, 1319.68, 1348.40, 1235.32, 1158.85, 1318.79
2.06, 3.50, 2.43, 2.62, 3.37, 3.07, 2.59, 2.90, 3.79, 2.57
37.86, 37.41, 36.21, 34.65, 33.99, 30.84, 32.78, 34.25, 39.24, 34.90
1239.39, 1217.91, 1143.86, 1275.31, 1262.45, 1260.73, 1121.14, 1248.62, 1074.82, 1234.08
1024, 768, 8, 81
333.88, 309.74, 344.26, 301.44, 317.53, 308.24, 342.17, 325.26, 281.35, 274.80
8.72, 8.16, 7.88, 8.32, 6.36, 8.26, 9.11, 7.39, 7.13, 6.24
77.34, 78.86, 79.58, 78.50, 83.00, 79.54, 79.89, 80.45, 71.45, 78.05
290.49, 283.57, 288.28, 267.63, 289.48, 288.43, 288.35, 275.51, 289.74, 226.02
1024, 912, 8, 2430
7026.47, 7254.14, 7284.94, 7596.63, 7178.94, 7213.40, 7199.78, 7318.43, 8548.34, 7851.33
7.68, 7.56, 6.98, 6.76, 6.58, 6.65, 6.87, 6.81, 6.98, 6.69
102.48, 99.08, 104.74, 102.61, 98.07, 97.23, 103.27, 102.13, 98.61, 97.64
7292.55, 7067.14, 7026.57, 7006.19, 7019.49, 6879.73, 6636.19, 6640.97, 6985.47, 6565.35
685, 610, 8, 1290
3572.46, 3598.34, 3753.40, 3524.05, 3613.38, 3671.50, 3826.84, 3445.15, 3675.30, 3460.23
5.03, 4.35, 4.70, 5.12, 4.68, 4.09, 3.75, 4.04, 3.69, 4.11
49.54, 48.14, 53.15, 52.03, 52.27, 50.75, 56.12, 51.99, 48.36, 52.70
3550.39, 3441.76, 3610.56, 3469.75, 3442.93, 3486.59, 3639.84, 3551.18, 3792.94, 3632.91
762, 1309, 8, 1045
2877.78, 2946.33, 2665.39, 3219.75, 3230.34, 3222.27, 3132.90, 3179.39, 3103.55, 2860.41
8.96, 7.94, 6.75, 7.54, 6.70, 8.78, 8.36, 7.58, 7.70, 10.27
103.91, 101.02, 94.31, 96.53, 98.80, 99.06, 99.12, 103.52, 102.08, 92.76
3024.69, 2869.09, 2722.80, 2930.13, 2977.17, 3110.22, 2939.91, 3000.14, 3062.47, 3047.67
457, 630, 8, 748
2318.34, 2237.50, 2307.09, 2332.25, 2315.58, 2286.46, 2293.26, 2301.93, 2240.64, 2296.77
3.65, 3.92, 2.92, 3.95, 3.53, 3.99, 3.69, 3.01, 3.52, 3.00
40.19, 38.53, 42.03, 37.32, 39.16, 39.63, 36.60, 35.13, 39.11, 38.24
2069.44, 2173.03, 2056.74, 2051.70, 2122.10, 2097.74, 2144.81, 1998.63, 1921.87, 2129.52
300, 414, 8, 343
904.72, 1008.61, 1061.84, 1031.84, 1029.05, 1002.62, 1005.09, 998.06, 990.41, 998.60
1.71, 2.10, 1.79, 2.18, 2.31, 1.79, 1.41, 1.88, 2.15, 2.33
19.36, 22.31, 20.33, 21.06, 20.74, 21.49, 22.21, 21.85, 19.73, 21.95
967.22, 973.51, 973.27, 977.89, 965.40, 974.59, 993.02, 962.67, 970.09, 962.42
512, 512, 8, 521
1522.27, 1545.37, 1546.70, 1541.55, 1598.24, 1362.71, 1538.64, 1587.75, 1308.38, 1427.23
3.32, 2.86, 1.76, 3.38, 2.63, 3.12, 3.15, 3.14, 3.03, 2.67
37.01, 34.04, 31.13, 33.89, 34.29, 37.73, 34.70, 36.61, 33.57, 37.60
1346.71, 1269.10, 1347.04, 1390.70, 1348.69, 1573.23, 1511.35, 1408.98, 1515.71, 1427.44
